fixation,101,172.9328,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=16,forward=61,right=24,forward,LeftHand=7.779153,RightHand=8.055195,Head=6.864677,
fixation,101,173.5134,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=20,forward=46,right=37,no side,LeftHand=7.779153,RightHand=8.348171,Head=6.916576,
fixation,101,173.5246,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=20,forward=47,right=37,forward,LeftHand=7.779153,RightHand=8.357537,Head=6.917774,
fixation,101,173.681,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=35,forward=46,right=24,no side,LeftHand=7.779153,RightHand=8.513304,Head=6.933119,
fixation,101,173.7593,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=47,forward=34,right=23,up,LeftHand=7.779153,RightHand=8.546678,Head=6.938077,
fixation,101,174.0498,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=45,forward=18,right=39,no side,LeftHand=7.779153,RightHand=8.621267,Head=6.955751,
fixation,101,174.1056,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=35,forward=23,right=47,right,LeftHand=7.779153,RightHand=8.659405,Head=6.961055,
fixation,101,175.1444,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=32,forward=26,right=46,no side,LeftHand=7.779153,RightHand=9.383017,Head=7.075045,
fixation,101,175.4014,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=47,forward=18,right=38,up,LeftHand=7.779153,RightHand=9.497052,Head=7.123908,
fixation,101,175.4347,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=46,forward=18,right=38,no side,LeftHand=7.779153,RightHand=9.502669,Head=7.129008,
answer,101,176.1978,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,D
fixation,101,177.0543,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=47,forward=18,right=38,up,LeftHand=7.779153,RightHand=10.33408,Head=7.32507,
fixation,101,177.1104,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=46,forward=18,right=38,no side,LeftHand=7.779153,RightHand=10.34736,Head=7.330551,
fixation,101,177.5572,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=34,forward=49,right=20,forward,LeftHand=7.779153,RightHand=10.66146,Head=7.346078,
fixation,101,177.7916,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=45,forward=45,right=6,no side,LeftHand=7.779153,RightHand=10.761,Head=7.353098,
fixation,101,177.8029,cubeset=1/catmap=1,0,cat: D cube:/rD/g=/bA,D,up=47,forward=42,right=7,up,LeftHand=7.779153,RightHand=10.77062,Head=7.353632,
answer,101,178.4756,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,trial start
fixation,101,178.4843,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=31,forward=39,right=35,no side,LeftHand=7.779153,RightHand=11.16649,Head=7.389701,
answer,101,179.7311,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,D
fixation,101,180.9193,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=23,forward=35,right=47,right,LeftHand=7.779153,RightHand=12.26068,Head=7.650787,
fixation,101,186.3478,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=13,right=46,no side,LeftHand=7.779153,RightHand=13.71226,Head=8.615636,
fixation,101,186.8285,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=35,forward=21,right=47,right,LeftHand=7.779153,RightHand=13.7319,Head=8.67144,
fixation,101,186.9845,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=14,right=46,no side,LeftHand=7.779153,RightHand=13.73869,Head=8.686144,
fixation,101,187.1302,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=18,right=47,right,LeftHand=7.779153,RightHand=13.74394,Head=8.7019,
fixation,101,230.2132,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=10,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=11.0351,
fixation,101,231.1963,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=9,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=11.09746,
fixation,101,264.5391,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=6,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.67669,
fixation,101,264.6618,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=7,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.6845,
fixation,101,264.6729,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=8,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.68554,
fixation,101,266.0356,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=14,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.78208,
fixation,101,267.7449,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.84583,
fixation,101,267.7567,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.84639,
fixation,101,267.7697,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.84671,
fixation,101,267.801,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.8479,
fixation,101,267.8125,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.84832,
fixation,101,271.8329,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=19,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.94392,
fixation,101,271.844,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=19,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=12.9441,
fixation,101,271.8556,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=19,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=12.94426,
fixation,101,277.2295,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=3,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=13.20522,
fixation,101,277.3075,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=13.21826,
fixation,101,277.5536,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=6,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=13.24359,
fixation,101,278.1446,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=5,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=13.25719,
fixation,101,295.0891,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=37,forward=20,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=13.86283,
fixation,101,295.5359,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=13,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=13.9067,
fixation,101,296.776,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=3,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=14.06026,
fixation,101,296.9772,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=4,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=14.0696,
fixation,101,309.7222,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=11,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=14.97267,
fixation,101,310.3141,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=17,right=38,up,LeftHand=7.779153,RightHand=16.05284,Head=15.02754,
fixation,101,311.6768,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=14,right=40,no side,LeftHand=7.779153,RightHand=16.05284,Head=15.11562,
fixation,101,311.8003,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=5,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=15.15066,
fixation,101,338.7644,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=10,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=16.27447,
fixation,101,339.5915,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=12,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=16.31023,
fixation,101,340.4513,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=14,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=16.33706,
fixation,101,340.8758,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=12,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=16.34873,
fixation,101,362.0767,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=3,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=17.38771,
fixation,101,362.144,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=6,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=17.40409,
fixation,101,362.4119,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=7,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=17.47823,
fixation,101,362.9595,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=6,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=17.57643,
fixation,101,373.9728,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=7,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.50949,
fixation,101,374.0845,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=12,right=41,up,LeftHand=7.779153,RightHand=16.05284,Head=18.53028,
fixation,101,374.2075,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=13,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.54946,
fixation,101,374.2187,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=13,right=41,up,LeftHand=7.779153,RightHand=16.05284,Head=18.55154,
fixation,101,374.2408,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=13,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.55401,
fixation,101,374.4196,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=15,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=18.57266,
fixation,101,374.6546,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=16,right=39,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.59153,
fixation,101,374.8107,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=16,right=39,up,LeftHand=7.779153,RightHand=16.05284,Head=18.61403,
fixation,101,375.1348,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=19,right=37,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.66268,
fixation,101,375.1457,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=19,right=37,up,LeftHand=7.779153,RightHand=16.05284,Head=18.66533,
fixation,101,375.1681,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=20,right=37,no side,LeftHand=7.779153,RightHand=16.05284,Head=18.66926,
fixation,101,376.0505,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=15,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=18.75429,
fixation,101,396.8938,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=10,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=19.72032,
fixation,101,397.1959,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=37,forward=20,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=19.78825,
fixation,101,405.2046,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=12,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=20.73229,
fixation,101,405.3276,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=15,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=20.77728,
fixation,101,409.4156,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=23,right=35,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.17766,
fixation,101,409.6952,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=24,right=34,up,LeftHand=7.779153,RightHand=16.05284,Head=21.19394,
fixation,101,410.7339,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=24,right=34,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.24533,
fixation,101,411.2141,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=23,right=34,up,LeftHand=7.779153,RightHand=16.05284,Head=21.267,
fixation,101,411.9178,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=21,right=36,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.29282,
fixation,101,417.57,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=18,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=21.48848,
fixation,101,418.7428,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=17,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.64194,
fixation,101,418.9662,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=17,right=39,up,LeftHand=7.779153,RightHand=16.05284,Head=21.66336,
fixation,101,419.0666,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=16,right=39,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.66795,
fixation,101,419.3458,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=17,right=38,up,LeftHand=7.779153,RightHand=16.05284,Head=21.68083,
fixation,101,420.3848,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=21,right=36,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.74365,
fixation,101,421.5021,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=22,right=35,up,LeftHand=7.779153,RightHand=16.05284,Head=21.78928,
fixation,101,421.6133,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=22,right=35,no side,LeftHand=7.779153,RightHand=16.05284,Head=21.79359,
fixation,101,422.8535,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=15,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=21.85899,
fixation,101,424.7079,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=13,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.06632,
fixation,101,424.8304,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=19,right=37,up,LeftHand=7.779153,RightHand=16.05284,Head=22.09748,
fixation,101,425.2104,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=24,right=34,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.1386,
fixation,101,426.2826,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=22,right=35,up,LeftHand=7.779153,RightHand=16.05284,Head=22.20822,
fixation,101,426.8079,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=21,right=37,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.23403,
fixation,101,427.3214,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=14,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=22.26387,
fixation,101,428.4833,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=16,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.35492,
fixation,101,428.6842,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=17,right=38,up,LeftHand=7.779153,RightHand=16.05284,Head=22.36879,
fixation,101,429.0194,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=12,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.39639,
fixation,101,429.0974,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=5,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=22.41496,
fixation,101,430.5838,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=36,forward=21,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.53321,
fixation,101,433.2193,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=15,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=22.7153,
fixation,101,434.3256,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=9,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.76064,
fixation,101,434.5829,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=4,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=22.78327,
fixation,101,435.2081,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=5,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.86203,
fixation,101,435.4529,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=6,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=22.88122,
fixation,101,435.9782,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=1,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.91464,
fixation,101,436.023,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=3,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=22.92336,
fixation,101,436.9948,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=0,right=44,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.0284,
fixation,101,437.0507,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=4,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.04012,
fixation,101,439.81,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=6,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.13017,
fixation,101,439.8879,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=23.14375,
fixation,101,441.7073,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=6,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.28684,
fixation,101,442.2448,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=23.336,
fixation,101,443.2571,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=5,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.45285,
fixation,101,444.2888,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=14,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=23.55457,
fixation,101,445.5065,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=8,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.69387,
fixation,101,445.9756,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=5,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.73971,
fixation,101,447.8968,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=8,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.81003,
fixation,101,448.3102,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=13,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.84576,
fixation,101,449.941,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=9,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.9392,
fixation,101,450.0415,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=14,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=23.96383,
fixation,101,450.5452,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=22,right=36,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.02022,
fixation,101,453.884,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=9,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.25027,
fixation,101,454.6883,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=8,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.29076,
fixation,101,455.2021,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=10,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=24.30771,
fixation,101,456.9,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=12,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.41414,
fixation,101,458.5196,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=2,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.4595,
fixation,101,459.7595,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=1,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.54961,
fixation,101,460.2287,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=3,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=24.60033,
fixation,101,461.1336,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=8,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.72665,
fixation,101,461.2118,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=10,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=24.73751,
fixation,101,462.9659,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=6,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.79951,
fixation,101,463.122,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=2,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.81697,
fixation,101,485.3841,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=3,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=26.7475,
fixation,101,485.5068,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=2,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=26.75269,
fixation,101,487.674,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=9,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.00179,
fixation,101,487.7299,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=8,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=27.01145,
fixation,101,489.9413,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=9,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.16857,
fixation,101,490.2206,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=27.18363,
fixation,101,490.3324,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=9,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.18783,
fixation,101,490.4329,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=10,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=27.19576,
